label,TYPE_ACCELEROMETER_X(Mean),TYPE_ACCELEROMETER_Y(Mean),TYPE_ACCELEROMETER_Z(Mean),TYPE_GYROSCOPE_X(Mean),TYPE_GYROSCOPE_Y(Mean),TYPE_GYROSCOPE_Z(Mean),TYPE_ACCELEROMETER_X(S.D),TYPE_ACCELEROMETER_Y(S.D),TYPE_ACCELEROMETER_Z(S.D),TYPE_GYROSCOPE_X(S.D),TYPE_GYROSCOPE_Y(S.D),TYPE_GYROSCOPE_Z(S.D),TYPE_ACCELEROMETER_X(Varience),TYPE_ACCELEROMETER_Y(Varience),TYPE_ACCELEROMETER_Z(Varience),TYPE_GYROSCOPE_X(Varience),TYPE_GYROSCOPE_Y(Varience),TYPE_GYROSCOPE_Z(Varience)
walking,-0.0892413349,9.9227256751,-0.16950867287,-0.04317779575,-0.10070648351,-0.08844299007,3.31952379462342,5.9664254152609,4.78108144580098,1.54843798161638,1.25246093718435,1.32511188255095,11.0192382230711,35.5982322358712,22.8587397913823,2.3976601829122,1.56865839917269,1.75592150127772
walking,-0.11785339229,10.0305326834,-0.20908828745,-0.10168914961,-0.11829834197,-0.07697142987,3.21494571680945,5.81150335687449,4.4988178426933,1.5344566729973,1.26303876203689,1.29275461700285,10.3358759620314,33.7735712669634,20.2393619817356,2.35455728130596,1.59526691440769,1.6712144997822
walking,-0.11202147661,10.0722367624,-0.23169586154,-0.10548095903,-0.09928588539,-0.06060790952,3.14381948484731,5.81943380473427,4.38341310259873,1.521499958212,1.22852646229439,1.25371473002777,9.88360095330561,33.865809807684,19.2143104280342,2.31496212283913,1.50927726855757,1.57180062428861
walking,-0.07091247298,9.8871331556,-0.19471085008,-0.08044434163,-0.07236938499,-0.06594848472,3.15079190438631,6.11958200766291,4.27431962835417,1.55756582069815,1.21497793387409,1.26150600302219,9.9274896247463,37.4492839485116,18.2698082853337,2.42601128580711,1.47617137980096,1.59139739566103
walking,-0.079029548,9.7593905357,-0.16381957819,-0.10563049946,-0.06520233475,-0.0907180774,3.15250373845911,6.2074888169109,4.21860254270683,1.56403839765966,1.25217658546295,1.29682143722413,9.93827982099866,38.5329174120739,17.7966074133325,2.44621610935378,1.56794620118165,1.68174584004406
walking,-0.08581360913,9.63311185471,-0.25272644248,-0.10736084108,-0.05720214948,-0.07227173321,3.05105720008714,6.15053656670624,4.2776549533245,1.5339288209715,1.26957857211586,1.31086982787777,9.30895003820356,37.8291000583906,18.2983318997016,2.35293762780702,1.61182975077574,1.7183797056403
walking,-0.10649903777,9.59877502481,-0.21994873323,-0.09687193981,-0.0965942366,-0.09511871711,2.91208774837003,6.25422089375552,4.14809239369682,1.52466171930886,1.32729794566296,1.28937196243734,8.48025505420686,39.1152789878881,17.2066705066454,2.32459335832586,1.7617198365611,1.66248005751952
walking,-0.14115723726,9.55086409516,-0.1130938779,-0.13970335797,-0.09253539896,-0.1129135124,3.20029343147353,6.23229902268883,4.40379627575001,1.53959831644555,1.4069375604931,1.29118196536343,10.2418780475326,38.8415511082081,19.3934216383097,2.37036297600197,1.97947329912627,1.66715086767977
walking,-0.19126404014,9.56284333066,-0.0706042609,-0.16358642247,-0.04708709448,-0.08718261564,3.33941732871726,6.05865876956585,4.66569147139759,1.48018176203783,1.43008477010782,1.29288176713713,11.1517080953371,36.7073460860371,21.7686769062722,2.19093804866941,2.04514244969434,1.67154326379562
walking,-0.23718139716,9.60899280096,-0.10832717776,-0.14917755184,-0.07623596039,-0.08712921268,3.28495360113266,6.17466425549171,4.41675948733557,1.47769430485888,1.37854747390068,1.29674674641689,10.7909201615944,38.126478668047,19.5077643689687,2.18358045861237,1.90039313779795,1.68155212434278
walking,-0.23713379053,9.53674255216,-0.29468046692,-0.10463714233,0.11715698109,-0.052394105,3.28759487907517,6.19863430368903,4.66312890268492,1.53291450941433,1.28407778238111,1.33673582867672,10.8082800889213,38.4230672308704,21.7447711630554,2.34982689317298,1.6488557512048,1.78686267566804
walking,-0.21832885973,9.5127484029,-0.27806547406,-0.06916503639,0.30484619088,-0.07743072446,3.02168788282077,6.0131514003196,4.78039264850326,1.48567361286705,1.23776033927435,1.37630603339092,9.13059766118586,36.1579897631655,22.852153873864,2.20722608396944,1.53205065748054,1.89421829754826
walking,-0.2255413804,9.6660026499,-0.08535063387,-0.13568725716,0.38348083623,-0.1366790772,2.89611156733771,6.01811558682771,4.39888673293482,1.38279196669889,1.25529559397556,1.36978407148575,8.38746221046732,36.2177152164187,19.35020448919,1.91211362316697,1.57576702825446,1.87630840249608
walking,-0.17607726552,9.77932017106,0.03381073323,-0.19441223588,0.35542145066,-0.1417633053,3.03812062530544,5.91805732911169,4.36388848239802,1.39618129449154,1.22634070825484,1.34682619218439,9.23017693390633,35.0234025506525,19.0435226868061,1.94932220708807,1.50391153272299,1.81394079195389
walking,-0.07783935222,9.57794674862,-0.0920870965,-0.16132202591,0.17312621834,-0.10636596542,3.3504305472165,5.75475509780241,4.37217251729961,1.49288010848855,1.24063766124888,1.31997786252732,11.2253848517215,33.1172062356828,19.11589252103,2.22869101832078,1.5391818065091,1.74234155756218
walking,-0.1352538999,9.55097721096,-0.18097609531,-0.10598297051,0.0004333434,-0.09809875364,3.46533231495931,5.85040461707753,4.56804671467969,1.49230123773891,1.30220343815962,1.27586097815346,12.0085280531012,34.227234183522,20.8670507874959,2.22696298415709,1.69573379435473,1.6278212355747
walking,-0.1125927744,9.6588318193,-0.1970197803,-0.06470031485,-0.04732208498,-0.0952468869,3.34864516759816,5.83563020729375,4.71056082089174,1.49017011782506,1.26011929840881,1.25420924992675,11.2134244584785,34.0545799162793,22.1893832473202,2.22060698005875,1.58790064622231,1.57304084260181
walking,-0.01437867066,9.614550935,-0.22044264071,-0.06549072462,-0.085934444,-0.11634215941,3.27940326483625,5.88512241041999,4.46386708943591,1.54556690241062,1.26230333345844,1.24560131804174,10.7544857734187,34.6346657856275,19.926109392149,2.38877704982715,1.59340970566029,1.55152264350731
walking,-0.05408325806,9.6331297322,-0.28459959819,-0.03278503693,-0.0710769616,-0.1690429633,3.35707065517261,6.12627411777467,4.47763051036338,1.58802706376741,1.28948647436543,1.29411517343602,11.269923383821,37.5312345661158,20.049174987337,2.52182995525774,1.66277536757139,1.67473408211733
walking,-0.1040948498,9.66990054885,-0.18160093847,0.01316528323,-0.02623748497,-0.14472198604,3.40250656030167,6.15929791357022,4.42773825976617,1.54007364925073,1.32667231696601,1.30047445265056,11.5770508928959,37.9369507881105,19.6048660969971,2.37182684511645,1.76005943660395,1.69123380199678
walking,-0.10983154194,9.78052827555,-0.0189501861,-0.00164947395,-0.06810760323,-0.13657226697,3.1182029246302,5.97945384524912,4.24769043669985,1.49250115996537,1.37001050702423,1.26569202996153,9.72318947917231,35.7538682874645,18.0428740460313,2.22755971249799,1.87692878935679,1.60197631470814
walking,-0.0985961905,9.8749337555,-0.15750562833,0.0009246871,-0.04254761057,-0.1464202877,2.97660214886746,5.90022187248276,4.44374789070669,1.47915582896931,1.31479681117817,1.24211390166664,8.8601603526424,34.812618144524,19.7468953161602,2.18790196637388,1.72869065468427,1.54284694471352
walking,-0.08778930662,9.7797367854,-0.05260268693,-0.01767120143,0.06100616071,-0.1230926495,3.11847074653653,6.04173930372399,4.5240307003663,1.49612943714206,1.36726041910172,1.24790039511702,9.7248597970041,36.5026138141632,20.4668537778568,2.23840329268303,1.8694010536422,1.55725539613322
walking,-0.07783935768,9.6571774371,0.1196171584,-0.0678192177,0.01298370013,-0.1175918566,3.1593372370317,6.20552737775962,4.51890120848249,1.57353436817509,1.39577833290692,1.2890023874489,9.98141177729507,38.5085700361242,20.4204681320245,2.47601040782818,1.94819715461242,1.66152715484895
walking,-0.14418029556,9.6501315599,0.0567753612,-0.03273163012,-0.1013687138,-0.1673660275,3.2898580116011,6.05400339865037,4.33836858923402,1.54356754017068,1.33457774856709,1.24422513877815,10.823165736496,36.6509571508702,18.8214420160524,2.38260075106858,1.78109776697039,1.54809619596751
walking,-0.04718017274,9.7682455893,-0.1098089733,0.02055663996,-0.05627288641,-0.18337707545,3.44672004470249,5.74903674168961,4.38158918850205,1.47875856113522,1.30901130019213,1.15647701200772,11.879879066554,33.0514234572971,19.1983238167981,2.1867268821307,1.71351058403069,1.33743907930231
walking,0.02261230727,9.6784163068,-0.40975953703,0.05916900783,0.00262298512,-0.18398590194,3.32800633998321,5.66953737203262,4.48559404356625,1.43993601276285,1.20933785754049,1.15066449334885,11.0756261989684,32.1436540128745,20.1205539236771,2.07341572085139,1.46249805368062,1.32402877625375
walking,-0.14287109708,9.8172871546,-0.39878602352,0.00744018739,0.00202483936,-0.14788360669,2.99963651213963,5.56634712155509,4.11052668113277,1.46610119231546,1.17213288176479,1.23160165848197,8.99781920496122,30.9842202776447,16.8964295963043,2.14945270610882,1.37389549251422,1.51684264517555
walking,-0.30166565162,9.6786067048,0.02678266162,-0.08761139213,-0.03293457257,-0.0699859624,2.92976136579204,5.73624831235683,4.22655381413185,1.54332891992624,1.16982030963215,1.24010282924115,8.58350166048766,32.9045447010165,17.8637571437525,2.38186415508069,1.36847955682785,1.5378550270919
walking,-0.23384887481,9.5262688837,0.20774442619,-0.11533966288,-0.09201202668,-0.05151824997,3.0682786642692,5.90505854533525,4.56322043981544,1.55129938678472,1.14938465158599,1.21659509392489,9.41433396160959,34.8697164238369,20.8229807823494,2.40652978743863,1.32108507730146,1.48010362256212
walking,-0.02689941894,9.65144072936,0.10200240328,-0.11321411379,-0.09261016941,-0.07288055335,3.07731027917702,5.8855127235014,4.35832588852995,1.56029740554189,1.19492341339525,1.22818133845363,9.46983855432854,34.6392600184969,18.9950045506303,2.43452799374074,1.42784196388016,1.50842940012576
walking,0.09031005237,9.54552016626,0.2219195524,-0.03684387097,-0.07594757539,-0.14006499918,2.98318898022888,5.90251249744846,3.86747443554989,1.54130753594919,1.29170146094226,1.25945278681622,8.89941649175904,34.8396537825352,14.957358509632,2.37562892037375,1.66849266420036,1.58622132221915
walking,-0.03301696847,9.82100051975,0.196806634,-0.00100860297,-0.1513992374,-0.13279113435,3.01836416829111,5.60609008648481,3.78631714481592,1.48446980271896,1.28378710116251,1.27686543481177,9.11052225242366,31.4282460577833,14.336197521127,2.20365059518447,1.64810932111123,1.63038533861705
walking,-0.18533691404,10.23931503935,-0.04903213401,-0.04304961884,-0.11251983454,-0.07347869387,3.02241875634862,5.23163400138957,4.08388897942941,1.46836766991271,1.22379410225412,1.26661056653699,9.13501513872792,27.3699943244955,16.6781491963049,2.15610361404487,1.49767200471196,1.60430232726316
walking,-0.1771246302,10.17486051719,-0.04236113611,-0.05517272907,-0.0622009267,-0.06705932326,3.20024254094273,5.62713473361532,4.27809072187267,1.48209827387078,1.19687256311152,1.25133279071836,10.2415523208596,31.66464531026,18.302060224573,2.19661529341076,1.43250393232915,1.565833753127
walking,-0.0761492828,9.91725677849,-0.1047030566,-0.08940582509,-0.0843963625,-0.0587493902,3.54791296032342,6.09294016496313,4.49471694680342,1.51360254803809,1.22881252415406,1.2134818027399,12.5876863740309,37.1239198538209,20.2024804318819,2.29099267342741,1.50998021951787,1.47253808558088
walking,-0.1319689821,9.7292610161,-0.31937085806,-0.09797210586,-0.16237945339,-0.04090118446,3.33999523707283,5.90597681336456,4.70196149293201,1.53544280421606,1.25594338276609,1.17233304447053,11.1555681836692,34.8805621199998,22.1084418810154,2.35758460501888,1.57739378071393,1.37436476715755
walking,-0.30759275606,9.6148841524,-0.30278562618,-0.16279601749,-0.14970092579,-0.0869262687,3.34056364360609,5.5903266495464,4.29439629905971,1.48248963011288,1.25259643410202,1.21188195407198,11.1593654569828,31.2517520486286,18.4418395733777,2.19777550339221,1.56899782672509,1.46865787060533
walking,-0.33877562007,9.658849609,-0.26812742812,-0.19152831399,-0.06771239822,-0.07896880792,3.28852687434585,5.66315364536667,4.1129669078877,1.38293673720625,1.2393486077552,1.26240103479641,10.8144090032949,32.0713092110298,16.9164967853793,1.91251401911466,1.53598497154476,1.59365637265504
walking,-0.32082763302,9.5261320381,-0.23108885686,-0.07938689886,0.12695160041,0.00732421897,2.98779935098978,5.76596615292568,4.05203445010058,1.37594463355914,1.19059124750169,1.23920289496478,8.92694496177498,33.2463656766846,16.4189831848019,1.8932236346202,1.41750751862763,1.53562381488909
walking,-0.30083252261,9.6467752314,0.11268432764,-0.18009949411,0.97868805154,-0.11354370471,2.75655385189262,5.02496935298973,3.49989403831212,1.23419250051949,1.44526308823813,1.25160780626571,7.59858913838402,25.250316998486,12.2492582794127,1.52323112833856,2.08878539422362,1.56652210070527
walking,-0.31382934702,9.9855258191,0.31237367184,-0.20052185835,1.376742558,-0.3155883795,2.80085495602523,4.45234484163024,3.68317353697798,1.22577416096928,1.59396615556579,1.28459715083787,7.8447884846911,19.8233745887914,13.5657673034949,1.50252229369993,2.54072810508917,1.65018983994077
walking,-0.29502441333,9.9425600886,-0.10476255421,-0.07346954624,0.68753052164,-0.249098205,2.77128860649849,4.6450617896155,3.85550503442142,1.39609787067383,1.42667053321966,1.26494023875149,7.68004054050834,21.576599029346,14.8649190704489,1.9490892645,2.03538881035726,1.60007380761267
walking,-0.08747985806,9.60813581098,-0.35789122778,-0.03768768179,0.06753235084,-0.1842102082,2.56523296676792,5.04865410457492,3.75609173263516,1.44511673308521,1.04809260698572,1.19278489777336,6.58042017379293,25.4889082676412,14.1082251039702,2.08836237224287,1.09849811281811,1.4227358123562
walking,-0.02159118402,9.72357788228,-0.28509949083,0.01797180485,-0.14853668712,-0.20159912356,2.76225583935275,5.28486238040335,3.93159343577605,1.52015526771749,1.22755790265294,1.1941468950495,7.63005732203838,27.9297703798026,15.4574269442373,2.31087203796923,1.50689840436568,1.42598680695636
walking,-0.09628723717,9.88794252208,-0.24282411223,-0.02844848598,-0.13362579982,-0.15203857306,2.92899820100007,5.56310264814753,3.94438646863594,1.55981929435289,1.27872211612795,1.24525363688736,8.57903046146163,30.948111073826,15.5581846139583,2.43303623103555,1.63513025027474,1.55065662018121
walking,-0.0808386268,9.79853577258,-0.16172486073,-0.07832947365,-0.06690063204,-0.1367858893,3.09026685191855,6.04758707954623,3.82219903136724,1.53541311921908,1.29266923408372,1.25573101845008,9.54974921606662,36.5733094846945,14.6092054353847,2.35749344667007,1.6709937487466,1.57686039069766
walking,0.03553771967,9.78991287027,-0.2409436048,-0.06936798475,-0.01049346757,-0.11043548952,2.96098187326793,6.03205528312303,3.98820481674963,1.49331737725146,1.26395625483844,1.25164281207411,8.76741365382125,36.3856909386524,15.905777660345,2.22999678920118,1.59758541414521,1.56660972901677
walking,0.01056762507,9.71704375507,-0.1923780732,-0.02288360764,-0.01673126793,-0.15153656262,2.88428720735545,5.96671643957327,4.32398860203817,1.4603108426315,1.25964237726981,1.2383802252258,8.3191126945143,35.6017050702739,18.696877430556,2.13250775710711,1.58669891861394,1.53358558223031
walking,-0.13382568684,9.798333417,-0.12122878544,0.00098876766,-0.07298889768,-0.1882583658,2.94014825839381,5.98485534430074,4.31204914760159,1.46792327152574,1.26894427515339,1.23024305526724,8.64447178133616,35.8184934922051,18.5937678513316,2.15479873108685,1.61021957344456,1.51349797503327
walking,-0.02454286144,9.7671743687,-0.19347901317,-0.01368713494,-0.04651031628,-0.15433502305,2.8364635587778,5.86373342654629,3.95877924421256,1.47126806557905,1.12474814757541,1.22983727804206,8.0455255202744,34.3833696975962,15.6719331044082,2.16462972079271,1.26505839547431,1.51249973046191
walking,-0.07605409148,9.7299513081,-0.22908935639,-0.01642151433,-0.0020233146,-0.13368834986,2.64818707530497,5.26752716765621,3.28256576332552,1.35880477380878,0.934152064681343,1.1724993794025,7.01289478581228,27.7468424619963,10.7752379905569,1.84635041332553,0.872640079948417,1.37475479469925
walking,-0.30825928168,9.84749998285,-0.2412768603,-0.00588989548,0.0156326277,-0.15266876016,2.73533265758496,4.7717421644971,3.18066945301568,1.35808392920363,0.940818692654561,1.14347472277303,7.48204474765079,22.7695232844395,10.116658169347,1.84439195876116,0.885139812448237,1.30753444162085
walking,-0.37845642143,9.74612594545,-0.12825088448,-0.03303069956,0.04275207497,-0.12586975011,2.89222869104221,5.09369357582997,3.87015056316149,1.45027909711708,1.11006361381265,1.21283523257404,8.36498680128775,25.9457142444515,14.9780653815392,2.10330945953474,1.23224122671079,1.47096930137292
walking,-0.17117370151,9.6992266866,0.00702561106,-0.08434295943,-0.02625884929,-0.04509887676,2.96391022607194,5.64747031922975,4.12132001146604,1.47686354438221,1.13179111269654,1.2726826393149,8.78476382821381,31.8939210065809,16.9852786369104,2.18112592872518,1.28095112277887,1.61972110041355
walking,0.15684143315,9.6648243661,0.2030670253,-0.09133911359,-0.14897460852,-0.0358703576,2.72945338423495,5.78250388740295,3.59560983137485,1.46165463774533,1.10258161937037,1.25309532649569,7.44991577671163,33.4373512078302,12.9284100594795,2.13643428004244,1.21568622737339,1.57024789728533
walking,0.14108337423,9.5472102304,0.33393982701,-0.04034728605,-0.11196441556,-0.09514006998,2.8931094762679,5.50960782604914,3.50764521377482,1.39447025858169,1.12184422054301,1.21896721380598,8.37008244167109,30.3557783968619,12.3035749457174,1.94454730206888,1.25853445516576,1.48588106833391
walking,-0.1134735073,9.9846034637,0.05386535147,0.02271423814,-0.09364623625,-0.09752197344,3.21186965399806,5.11404093479508,4.15800731639408,1.39330338906826,1.12225351580867,1.21242746337688,10.3161066742736,26.1534146827597,17.2890248431867,1.94129433398911,1.25945295374493,1.46998035395049
walking,-0.148179319,10.2959440846,-0.23554017204,0.01277008064,-0.1539199795,-0.08574066206,3.00632865713378,5.08671300988198,4.16546760920226,1.43815048199022,1.12289513194493,1.18957111657118,9.03801199470383,25.8746492449026,17.3511204033132,2.06827680884871,1.26089347734562,1.41507944138039
walking,-0.08202880946,10.037899902,-0.3266369769,-0.05542907721,-0.10296019998,-0.0573074328,2.99607330434227,5.55732436139445,3.81026098334222,1.42219941310982,1.17404433283145,1.10377018825218,8.9764552449924,30.8838540577482,14.51808876118,2.02265117064992,1.37838009545363,1.21830862847426
walking,-0.14944091956,9.67657150445,-0.2798388727,-0.13458709791,-0.03893737382,0.00074462779,2.91831430381405,5.6543443070019,4.03305298637817,1.44564557306398,1.13649075079758,1.10899719246046,8.51655837584571,31.9716095421248,16.2655163909339,2.08989112291949,1.29161122664845,1.22987477288518
walking,-0.37598083072,9.33412538009,-0.27195983216,-0.21118164106,-0.05005646395,0.00424804699,2.82441461498681,5.6358396591927,4.08236275277081,1.3496298230608,1.10342918115066,1.18332575840296,7.97731791735109,31.7626886641292,16.6656856452104,1.82150065929513,1.21755595781481,1.40025985049993
walking,-0.32694518439,9.58976530154,-0.37805297255,-0.20727234002,-0.06652680066,-0.01376037314,2.7695844875838,5.43669201529264,3.86529376959424,1.31471856038743,1.29002425706557,1.19371638510186,7.67059823386481,29.5576200691467,14.9404959252641,1.7284848930272,1.66416258381758,1.42495880806066
walking,-0.01016541017,9.7155441132,-0.32551819151,-0.14794921816,-0.00873108098,-0.05899505524,2.76110546094853,5.42213137292011,4.01093014415516,1.41785169935894,1.28849005168893,1.1789521539032,7.62370336647981,29.3995086252045,16.0875606212925,2.01030344137505,1.66020661330135,1.389928181193
walking,0.0742187436,9.6645268387,-0.23427856222,-0.1245788539,-0.04703369149,-0.0705520646,2.81306591470857,5.57130345181358,4.17805396018327,1.42277087773304,1.17526341322753,1.19659391863412,7.91333984049517,31.0394221521899,17.4561348942031,2.02427697052525,1.38124409047123,1.43183700611215
walking,-0.05146484224,9.763401461,-0.2346356173,-0.06960296315,-0.09693603505,-0.1015594486,2.72044984691247,5.53788587403649,4.10944197985076,1.48469986354526,1.12226770063719,1.19090191989807,7.4008473695661,30.6681799538529,16.8875133857597,2.2043336848113,1.25948479189348,1.4182473828169
walking,-0.0880987534,9.70017283885,-0.26374757036,-0.00454406616,-0.03180237047,-0.12687377756,2.78688107251507,5.58805544420155,3.97625053043359,1.49625956732713,1.08390247585336,1.19170820497311,7.76670611234276,31.2263636474706,15.8105682807734,2.23879269281798,1.17484457716104,1.42016844580022
