label,TYPE_ACCELEROMETER_X(Mean),TYPE_ACCELEROMETER_Y(Mean),TYPE_ACCELEROMETER_Z(Mean),TYPE_GYROSCOPE_X(Mean),TYPE_GYROSCOPE_Y(Mean),TYPE_GYROSCOPE_Z(Mean),TYPE_ACCELEROMETER_X(S.D),TYPE_ACCELEROMETER_Y(S.D),TYPE_ACCELEROMETER_Z(S.D),TYPE_GYROSCOPE_X(S.D),TYPE_GYROSCOPE_Y(S.D),TYPE_GYROSCOPE_Z(S.D),TYPE_ACCELEROMETER_X(varience),TYPE_ACCELEROMETER_Y(varience),TYPE_ACCELEROMETER_Z(varience),TYPE_GYROSCOPE_X(varience),TYPE_GYROSCOPE_Y(varience),TYPE_GYROSCOPE_Z(varience)
walking,2.70386229326,9.585540144,-0.12359129995,0.09102935265,0.05880127456,-0.12987671092,2.73066608927609,5.03711647031514,5.20081155116494,2.02815477740824,1.8089474453297,0.679990055164352,7.45653729112238,25.3725423355201,27.0484407907307,4.11341180112386,3.27229085996485,0.462386475122418
walking,2.68017760253,9.1913149795,0.5702392597,-0.0092239395,-0.07433928788,-0.11547851708,2.90635282088309,5.11997137153858,5.06818864157045,2.07416419043239,1.84706258377135,0.719109642821962,8.4468867194551,26.2141068453747,25.6865361065437,4.30215708887207,3.4116401883681,0.517118678399531
walking,2.67322691683,9.611010127,0.43191588473,0.0002822911,-0.02490691727,-0.11880035364,2.75613225727204,5.23413365225451,5.18959773431486,2.06059662703397,2.0064959072329,0.746792884132084,7.5962650195755,27.3961550896632,26.9319246440059,4.24605845934376,4.02602582574236,0.557699611790316
walking,2.80088622694,9.9134183975,-0.14858524051,0.05705261362,0.27099304301,-0.11328887928,2.85606497590905,5.47862959056544,5.89468909256825,2.06312650013692,2.06900972166961,0.7910462915474,8.15710714661434,30.0153821906193,34.7473594980431,4.25649095556722,4.28080122836337,0.625754235370895
walking,2.79193603324,9.476417937,-0.21737794808,0.01821594247,0.43765106348,-0.18534393336,2.92354375651007,5.45871074996839,5.93229818803984,2.01813377362645,2.10454103548273,0.776946400516817,8.54710809622899,29.7975230518204,35.1921617918207,4.07286392825173,4.42909297003072,0.603645709276038
walking,2.72338134426,9.12781264515,-0.25536865866,-0.15390013859,0.23187866131,-0.18338928243,2.7947410648748,5.4549332406967,5.71548807697583,1.94203396272274,2.0702349604179,0.724044693136496,7.81057761969751,29.7562966604578,32.6668039580529,3.77149591236861,4.28587279133651,0.524240717659123
walking,2.91857178356,9.04770723153,-0.34648925892,-0.1592727592,0.03263244607,-0.11438903966,2.92030995350355,5.56802164387557,5.64492503567156,2.05311844591784,2.02902036883068,0.697485207321905,8.5282102245319,31.0028650266668,31.8651786583516,4.21529535296808,4.11692365712978,0.48648561443288
walking,3.01983276827,9.04666578388,-0.2380157524,0.03171692336,0.00048218364,-0.15355682421,2.8451590410936,5.55387110555798,5.47977793141924,2.12145074401423,2.03626073240496,0.687480603725231,8.09492996911665,30.8454842571518,30.0279661776694,4.50055325927852,4.14635777033438,0.472629580498408
walking,2.96522704577,9.3133209102,-0.2632000888,0.1036544825,0.0231262209,-0.20471954513,2.57201117743667,5.50860705866064,5.33921270538984,2.09580958741672,1.90435577874647,0.669069672924137,6.61524149685914,30.3447517267259,28.5071923133963,4.39241782670786,3.62657093204508,0.447654227226811
walking,2.83968627678,9.7106762622,-0.3159490924,0.12212219534,0.09815063093,-0.12265625154,2.53077460209473,5.3340227806535,5.34235569936897,2.09448359715853,1.74840738391862,0.638130846065714,6.40482008660774,28.4517990245305,28.5407644185801,4.38686153876613,3.05692838014117,0.407210976700544
walking,2.72004883036,9.4443365417,-0.31130737201,0.23842926438,0.11886138809,-0.13089142204,2.51218959678352,5.36782842901139,4.97858836600808,2.012026439165,1.60567904586448,0.56419844703661,6.31109657018734,28.8135820433029,24.786342118151,4.04825039189898,2.57820519832828,0.318319887638522
walking,2.80743225198,9.4070480203,-0.32801759397,0.24268035656,0.08312225114,-0.19888763758,2.48705680359332,4.98629819755331,4.84170445403149,1.95803832678117,1.65466497021453,0.59692254143063,6.18545154429981,24.8631697149234,23.4421020201884,3.83391408914399,2.73791616365506,0.356316520468002
walking,2.64549560194,9.5967159951,-0.27186461906,0.10188140622,0.03210906728,-0.14544982895,2.50999968440577,4.75581169418095,5.37282138541712,2.01136792735038,1.79395464995407,0.655855050864949,6.30009841571707,22.6177448705083,28.8672096395956,4.04560093917377,3.21827328609181,0.430145847745065
walking,2.42440672674,9.4042868239,0.21830140963,-0.03236998985,-0.08712463683,-0.10814056397,2.51632391927385,4.77811983400731,4.88597276284347,2.05253063928817,1.77302103181391,0.648431343538297,6.33188606670973,22.830429148134,23.8727298392483,4.2128820252167,3.14360357925446,0.420463207282882
walking,2.53102355824,9.5641406674,0.54698303783,-0.01492766582,-0.09168548468,-0.1134063703,2.63923743239318,4.8366927441742,4.51042400521936,2.07491385309119,1.70949846633738,0.665552842995107,6.96557422454536,23.3935967015473,20.3439247068591,4.30526749774972,2.92238500640985,0.442960586818869
walking,2.76356202551,9.9530635385,0.13182251898,-0.06576995459,-0.09619292943,-0.1196121205,2.73536144529011,4.66923864242947,4.93340791761531,2.06999478899382,1.60797235572462,0.6468899525824,7.48220223637961,21.8017894999566,24.3385136815894,4.28487842646158,2.58557509677458,0.41846661075206
